"","region","date","cases"
"8543","India",20-03-08,0
"8544","Indonesia",20-03-08,0
"8545","Iran",20-03-08,194
"8546","Iraq",20-03-08,6
"8547","Ireland",20-03-08,0
"8548","Israel",20-03-08,0
"8549","Italy",20-03-08,366
"8550","Jamaica",20-03-08,0
"8551","Japan",20-03-08,6
"8552","Jordan",20-03-08,0
"8553","Kazakhstan",20-03-08,0
"8554","Kenya",20-03-08,0
"8555","Korea, South",20-03-08,50
"8556","Kosovo",20-03-08,0
"8557","Kuwait",20-03-08,0
"8558","Kyrgyzstan",20-03-08,0
"8559","Laos",20-03-08,0
"8560","Latvia",20-03-08,0
"8561","Lebanon",20-03-08,0
"8562","Liberia",20-03-08,0
"8563","Libya",20-03-08,0
"8564","Liechtenstein",20-03-08,0
"8565","Lithuania",20-03-08,0
"8566","Luxembourg",20-03-08,0
"8567","Madagascar",20-03-08,0
"8568","Malawi",20-03-08,0
"8569","Malaysia",20-03-08,0
"8570","Maldives",20-03-08,0
"8571","Mali",20-03-08,0
"8572","Malta",20-03-08,0
"8573","Mauritania",20-03-08,0
"8574","Mauritius",20-03-08,0
"8575","Mexico",20-03-08,0
"8576","Moldova",20-03-08,0
"8577","Monaco",20-03-08,0
"8578","Mongolia",20-03-08,0
"8579","Montenegro",20-03-08,0
"8580","Morocco",20-03-08,0
"8581","Mozambique",20-03-08,0
"8582","MS Zaandam",20-03-08,0
"8583","Namibia",20-03-08,0
"8584","Nepal",20-03-08,0
"8585","Netherlands",20-03-08,3
"8586","New Zealand",20-03-08,0
"8587","Nicaragua",20-03-08,0
"8588","Niger",20-03-08,0
"8589","Nigeria",20-03-08,0
"8590","North Macedonia",20-03-08,0
"8591","Norway",20-03-08,0
"8592","Oman",20-03-08,0
"8593","Pakistan",20-03-08,0
"8594","Panama",20-03-08,0
"8595","Papua New Guinea",20-03-08,0
"8596","Paraguay",20-03-08,0
"8597","Peru",20-03-08,0
"8598","Philippines",20-03-08,1
"8599","Poland",20-03-08,0
"8600","Portugal",20-03-08,0
"8601","Qatar",20-03-08,0
"8602","Romania",20-03-08,0
"8603","Russia",20-03-08,0
"8604","Rwanda",20-03-08,0
"8605","Saint Kitts and Nevis",20-03-08,0
"8606","Saint Lucia",20-03-08,0
"8607","Saint Vincent and the Grenadines",20-03-08,0
"8608","San Marino",20-03-08,1
"8609","Sao Tome and Principe",20-03-08,0
"8610","Saudi Arabia",20-03-08,0
"8611","Senegal",20-03-08,0
"8612","Serbia",20-03-08,0
"8613","Seychelles",20-03-08,0
"8614","Sierra Leone",20-03-08,0
"8615","Singapore",20-03-08,0
"8616","Slovakia",20-03-08,0
"8617","Slovenia",20-03-08,0
"8618","Somalia",20-03-08,0
"8619","South Africa",20-03-08,0
"8620","South Sudan",20-03-08,0
"8621","Spain",20-03-08,17
"8622","Sri Lanka",20-03-08,0
"8623","Sudan",20-03-08,0
"8624","Suriname",20-03-08,0
"8625","Sweden",20-03-08,0
"8626","Switzerland",20-03-08,2
"8627","Syria",20-03-08,0
"8628","Taiwan",20-03-08,1
"8629","Tanzania",20-03-08,0
"8630","Thailand",20-03-08,1
"8631","Timor-Leste",20-03-08,0
"8632","Togo",20-03-08,0
"8633","Trinidad and Tobago",20-03-08,0
"8634","Tunisia",20-03-08,0
"8635","Turkey",20-03-08,0
"8636","Uganda",20-03-08,0
"8637","Ukraine",20-03-08,0
"8638","United Arab Emirates",20-03-08,0
"8639","United Kingdom",20-03-08,3
"8640","Uruguay",20-03-08,0
"8641","USA",20-03-08,21
"8642","Uzbekistan",20-03-08,0
"8643","Venezuela",20-03-08,0
"8644","Vietnam",20-03-08,0
"8645","West Bank and Gaza",20-03-08,0
"8646","Western Sahara",20-03-08,0
"8647","Zambia",20-03-08,0
"8648","Zimbabwe",20-03-08,0
"8649","Afghanistan",20-03-09,0
"8650","Albania",20-03-09,0
"8651","Algeria",20-03-09,0
"8652","Andorra",20-03-09,0
"8653","Angola",20-03-09,0
"8654","Antigua and Barbuda",20-03-09,0
"8655","Argentina",20-03-09,1
"8656","Armenia",20-03-09,0
"8657","Australia",20-03-09,3
"8658","Austria",20-03-09,0
"8659","Azerbaijan",20-03-09,0
"8660","Bahamas",20-03-09,0
"8661","Bahrain",20-03-09,0
"8662","Bangladesh",20-03-09,0
"8663","Barbados",20-03-09,0
"8664","Belarus",20-03-09,0
"8665","Belgium",20-03-09,0
"8666","Belize",20-03-09,0
"8667","Benin",20-03-09,0
"8668","Bhutan",20-03-09,0
"8669","Bolivia",20-03-09,0
"8670","Bosnia and Herzegovina",20-03-09,0
"8671","Botswana",20-03-09,0
"8672","Brazil",20-03-09,0
"8673","Brunei",20-03-09,0
"8674","Bulgaria",20-03-09,0
"8675","Burkina Faso",20-03-09,0
"8676","Burma",20-03-09,0
"8677","Burundi",20-03-09,0
"8678","Cabo Verde",20-03-09,0
"8679","Cambodia",20-03-09,0
"8680","Cameroon",20-03-09,0
"8681","Canada",20-03-09,1
"8682","Central African Republic",20-03-09,0
"8683","Chad",20-03-09,0
"8684","Chile",20-03-09,0
"8685","China",20-03-09,3123
"8686","Colombia",20-03-09,0
"8687","Congo (Brazzaville)",20-03-09,0
"8688","Congo (Kinshasa)",20-03-09,0
"8689","Costa Rica",20-03-09,0
"8690","Cote d'Ivoire",20-03-09,0
"8691","Croatia",20-03-09,0
"8692","Cuba",20-03-09,0
"8693","Cyprus",20-03-09,0
"8694","Czechia",20-03-09,0
"8695","Denmark",20-03-09,0
"8696","Diamond Princess",20-03-09,6
"8697","Djibouti",20-03-09,0
"8698","Dominica",20-03-09,0
"8699","Dominican Republic",20-03-09,0
"8700","Ecuador",20-03-09,0
"8701","Egypt",20-03-09,1
"8702","El Salvador",20-03-09,0
"8703","Equatorial Guinea",20-03-09,0
"8704","Eritrea",20-03-09,0
"8705","Estonia",20-03-09,0
"8706","Eswatini",20-03-09,0
"8707","Ethiopia",20-03-09,0
"8708","Fiji",20-03-09,0
"8709","Finland",20-03-09,0
"8710","France",20-03-09,19
"8711","Gabon",20-03-09,0
"8712","Gambia",20-03-09,0
"8713","Georgia",20-03-09,0
"8714","Germany",20-03-09,2
"8715","Ghana",20-03-09,0
"8716","Greece",20-03-09,0
"8717","Grenada",20-03-09,0
"8718","Guatemala",20-03-09,0
"8719","Guinea",20-03-09,0
"8720","Guinea-Bissau",20-03-09,0
"8721","Guyana",20-03-09,0
"8722","Haiti",20-03-09,0
"8723","Holy See",20-03-09,0
"8724","Honduras",20-03-09,0
"8725","Hungary",20-03-09,0
"8726","Iceland",20-03-09,0
"8727","India",20-03-09,0
"8728","Indonesia",20-03-09,0
"8729","Iran",20-03-09,237
"8730","Iraq",20-03-09,6
"8731","Ireland",20-03-09,0
"8732","Israel",20-03-09,0
"8733","Italy",20-03-09,463
"8734","Jamaica",20-03-09,0
"8735","Japan",20-03-09,10
"8736","Jordan",20-03-09,0
"8737","Kazakhstan",20-03-09,0
"8738","Kenya",20-03-09,0
"8739","Korea, South",20-03-09,53
"8740","Kosovo",20-03-09,0
"8741","Kuwait",20-03-09,0
"8742","Kyrgyzstan",20-03-09,0
"8743","Laos",20-03-09,0
"8744","Latvia",20-03-09,0
"8745","Lebanon",20-03-09,0
"8746","Liberia",20-03-09,0
"8747","Libya",20-03-09,0
"8748","Liechtenstein",20-03-09,0
"8749","Lithuania",20-03-09,0
"8750","Luxembourg",20-03-09,0
"8751","Madagascar",20-03-09,0
"8752","Malawi",20-03-09,0
"8753","Malaysia",20-03-09,0
"8754","Maldives",20-03-09,0
"8755","Mali",20-03-09,0
"8756","Malta",20-03-09,0
"8757","Mauritania",20-03-09,0
"8758","Mauritius",20-03-09,0
"8759","Mexico",20-03-09,0
"8760","Moldova",20-03-09,0
"8761","Monaco",20-03-09,0
"8762","Mongolia",20-03-09,0
"8763","Montenegro",20-03-09,0
"8764","Morocco",20-03-09,0
"8765","Mozambique",20-03-09,0
"8766","MS Zaandam",20-03-09,0
"8767","Namibia",20-03-09,0
"8768","Nepal",20-03-09,0
"8769","Netherlands",20-03-09,3
"8770","New Zealand",20-03-09,0
"8771","Nicaragua",20-03-09,0
"8772","Niger",20-03-09,0
"8773","Nigeria",20-03-09,0
"8774","North Macedonia",20-03-09,0
"8775","Norway",20-03-09,0
"8776","Oman",20-03-09,0
"8777","Pakistan",20-03-09,0
"8778","Panama",20-03-09,0
"8779","Papua New Guinea",20-03-09,0
"8780","Paraguay",20-03-09,0
"8781","Peru",20-03-09,0
"8782","Philippines",20-03-09,1
"8783","Poland",20-03-09,0
"8784","Portugal",20-03-09,0
"8785","Qatar",20-03-09,0
"8786","Romania",20-03-09,0
"8787","Russia",20-03-09,0
"8788","Rwanda",20-03-09,0
"8789","Saint Kitts and Nevis",20-03-09,0
"8790","Saint Lucia",20-03-09,0
"8791","Saint Vincent and the Grenadines",20-03-09,0
"8792","San Marino",20-03-09,1
"8793","Sao Tome and Principe",20-03-09,0
"8794","Saudi Arabia",20-03-09,0
"8795","Senegal",20-03-09,0
"8796","Serbia",20-03-09,0
"8797","Seychelles",20-03-09,0
"8798","Sierra Leone",20-03-09,0
"8799","Singapore",20-03-09,0
"8800","Slovakia",20-03-09,0
"8801","Slovenia",20-03-09,0
"8802","Somalia",20-03-09,0
"8803","South Africa",20-03-09,0
"8804","South Sudan",20-03-09,0
"8805","Spain",20-03-09,28
"8806","Sri Lanka",20-03-09,0
"8807","Sudan",20-03-09,0
"8808","Suriname",20-03-09,0
"8809","Sweden",20-03-09,0
"8810","Switzerland",20-03-09,2
"8811","Syria",20-03-09,0
"8812","Taiwan",20-03-09,1
"8813","Tanzania",20-03-09,0
"8814","Thailand",20-03-09,1
"8815","Timor-Leste",20-03-09,0
"8816","Togo",20-03-09,0
"8817","Trinidad and Tobago",20-03-09,0
"8818","Tunisia",20-03-09,0
"8819","Turkey",20-03-09,0
"8820","Uganda",20-03-09,0
"8821","Ukraine",20-03-09,0
"8822","United Arab Emirates",20-03-09,0
"8823","United Kingdom",20-03-09,4
"8824","Uruguay",20-03-09,0
"8825","USA",20-03-09,22
"8826","Uzbekistan",20-03-09,0
"8827","Venezuela",20-03-09,0
"8828","Vietnam",20-03-09,0
"8829","West Bank and Gaza",20-03-09,0
"8830","Western Sahara",20-03-09,0
"8831","Zambia",20-03-09,0
"8832","Zimbabwe",20-03-09,0
"8833","Afghanistan",20-03-10,0
"8834","Albania",20-03-10,0
"8835","Algeria",20-03-10,0
"8836","Andorra",20-03-10,0
"8837","Angola",20-03-10,0
"8838","Antigua and Barbuda",20-03-10,0
"8839","Argentina",20-03-10,1
"8840","Armenia",20-03-10,0
"8841","Australia",20-03-10,3
"8842","Austria",20-03-10,0
"8843","Azerbaijan",20-03-10,0
"8844","Bahamas",20-03-10,0
"8845","Bahrain",20-03-10,0
"8846","Bangladesh",20-03-10,0
"8847","Barbados",20-03-10,0
"8848","Belarus",20-03-10,0
"8849","Belgium",20-03-10,0
"8850","Belize",20-03-10,0
"8851","Benin",20-03-10,0
"8852","Bhutan",20-03-10,0
"8853","Bolivia",20-03-10,0
"8854","Bosnia and Herzegovina",20-03-10,0
"8855","Botswana",20-03-10,0
"8856","Brazil",20-03-10,0
"8857","Brunei",20-03-10,0
"8858","Bulgaria",20-03-10,0
"8859","Burkina Faso",20-03-10,0
"8860","Burma",20-03-10,0
"8861","Burundi",20-03-10,0
"8862","Cabo Verde",20-03-10,0
"8863","Cambodia",20-03-10,0
"8864","Cameroon",20-03-10,0
"8865","Canada",20-03-10,1
"8866","Central African Republic",20-03-10,0
"8867","Chad",20-03-10,0
"8868","Chile",20-03-10,0
"8869","China",20-03-10,3139
"8870","Colombia",20-03-10,0
"8871","Congo (Brazzaville)",20-03-10,0
"8872","Congo (Kinshasa)",20-03-10,0
"8873","Costa Rica",20-03-10,0
"8874","Cote d'Ivoire",20-03-10,0
"8875","Croatia",20-03-10,0
"8876","Cuba",20-03-10,0
"8877","Cyprus",20-03-10,0
"8878","Czechia",20-03-10,0
"8879","Denmark",20-03-10,0
"8880","Diamond Princess",20-03-10,6
"8881","Djibouti",20-03-10,0
"8882","Dominica",20-03-10,0
"8883","Dominican Republic",20-03-10,0
"8884","Ecuador",20-03-10,0
"8885","Egypt",20-03-10,1
"8886","El Salvador",20-03-10,0
"8887","Equatorial Guinea",20-03-10,0
"8888","Eritrea",20-03-10,0
"8889","Estonia",20-03-10,0
"8890","Eswatini",20-03-10,0
"8891","Ethiopia",20-03-10,0
"8892","Fiji",20-03-10,0
"8893","Finland",20-03-10,0
"8894","France",20-03-10,33
"8895","Gabon",20-03-10,0
"8896","Gambia",20-03-10,0
"8897","Georgia",20-03-10,0
"8898","Germany",20-03-10,2
"8899","Ghana",20-03-10,0
"8900","Greece",20-03-10,0
"8901","Grenada",20-03-10,0
"8902","Guatemala",20-03-10,0
"8903","Guinea",20-03-10,0
"8904","Guinea-Bissau",20-03-10,0
"8905","Guyana",20-03-10,0
"8906","Haiti",20-03-10,0
"8907","Holy See",20-03-10,0
"8908","Honduras",20-03-10,0
"8909","Hungary",20-03-10,0
"8910","Iceland",20-03-10,0
"8911","India",20-03-10,0
"8912","Indonesia",20-03-10,0
"8913","Iran",20-03-10,291
"8914","Iraq",20-03-10,7
"8915","Ireland",20-03-10,0
"8916","Israel",20-03-10,0
"8917","Italy",20-03-10,631
"8918","Jamaica",20-03-10,0
"8919","Japan",20-03-10,10
"8920","Jordan",20-03-10,0
"8921","Kazakhstan",20-03-10,0
"8922","Kenya",20-03-10,0
"8923","Korea, South",20-03-10,54
"8924","Kosovo",20-03-10,0
"8925","Kuwait",20-03-10,0
"8926","Kyrgyzstan",20-03-10,0
"8927","Laos",20-03-10,0
"8928","Latvia",20-03-10,0
"8929","Lebanon",20-03-10,1
"8930","Liberia",20-03-10,0
"8931","Libya",20-03-10,0
"8932","Liechtenstein",20-03-10,0
"8933","Lithuania",20-03-10,0
"8934","Luxembourg",20-03-10,0
"8935","Madagascar",20-03-10,0
"8936","Malawi",20-03-10,0
"8937","Malaysia",20-03-10,0
"8938","Maldives",20-03-10,0
"8939","Mali",20-03-10,0
"8940","Malta",20-03-10,0
"8941","Mauritania",20-03-10,0
"8942","Mauritius",20-03-10,0
"8943","Mexico",20-03-10,0
"8944","Moldova",20-03-10,0
"8945","Monaco",20-03-10,0
"8946","Mongolia",20-03-10,0
"8947","Montenegro",20-03-10,0
"8948","Morocco",20-03-10,1
"8949","Mozambique",20-03-10,0
"8950","MS Zaandam",20-03-10,0
"8951","Namibia",20-03-10,0
"8952","Nepal",20-03-10,0
"8953","Netherlands",20-03-10,4
"8954","New Zealand",20-03-10,0
"8955","Nicaragua",20-03-10,0
"8956","Niger",20-03-10,0
"8957","Nigeria",20-03-10,0
"8958","North Macedonia",20-03-10,0
"8959","Norway",20-03-10,0
"8960","Oman",20-03-10,0
"8961","Pakistan",20-03-10,0
"8962","Panama",20-03-10,0
"8963","Papua New Guinea",20-03-10,0
"8964","Paraguay",20-03-10,0
"8965","Peru",20-03-10,0
"8966","Philippines",20-03-10,1
"8967","Poland",20-03-10,0
"8968","Portugal",20-03-10,0
"8969","Qatar",20-03-10,0
"8970","Romania",20-03-10,0
"8971","Russia",20-03-10,0
"8972","Rwanda",20-03-10,0
"8973","Saint Kitts and Nevis",20-03-10,0
"8974","Saint Lucia",20-03-10,0
"8975","Saint Vincent and the Grenadines",20-03-10,0
"8976","San Marino",20-03-10,2
"8977","Sao Tome and Principe",20-03-10,0
"8978","Saudi Arabia",20-03-10,0
"8979","Senegal",20-03-10,0
"8980","Serbia",20-03-10,0
"8981","Seychelles",20-03-10,0
"8982","Sierra Leone",20-03-10,0
"8983","Singapore",20-03-10,0
"8984","Slovakia",20-03-10,0
"8985","Slovenia",20-03-10,0
"8986","Somalia",20-03-10,0
"8987","South Africa",20-03-10,0
"8988","South Sudan",20-03-10,0
"8989","Spain",20-03-10,35
"8990","Sri Lanka",20-03-10,0
"8991","Sudan",20-03-10,0
"8992","Suriname",20-03-10,0
"8993","Sweden",20-03-10,0
"8994","Switzerland",20-03-10,3
"8995","Syria",20-03-10,0
"8996","Taiwan",20-03-10,1
"8997","Tanzania",20-03-10,0
"8998","Thailand",20-03-10,1
"8999","Timor-Leste",20-03-10,0
"9000","Togo",20-03-10,0
"9001","Trinidad and Tobago",20-03-10,0
"9002","Tunisia",20-03-10,0
"9003","Turkey",20-03-10,0
"9004","Uganda",20-03-10,0
"9005","Ukraine",20-03-10,0
"9006","United Arab Emirates",20-03-10,0
"9007","United Kingdom",20-03-10,6
"9008","Uruguay",20-03-10,0
"9009","USA",20-03-10,28
"9010","Uzbekistan",20-03-10,0
"9011","Venezuela",20-03-10,0
"9012","Vietnam",20-03-10,0
"9013","West Bank and Gaza",20-03-10,0
"9014","Western Sahara",20-03-10,0
"9015","Zambia",20-03-10,0
"9016","Zimbabwe",20-03-10,0
"9017","Afghanistan",20-03-11,0
"9018","Albania",20-03-11,1
"9019","Algeria",20-03-11,0
"9020","Andorra",20-03-11,0
"9021","Angola",20-03-11,0
"9022","Antigua and Barbuda",20-03-11,0
"9023","Argentina",20-03-11,1
"9024","Armenia",20-03-11,0
"9025","Australia",20-03-11,3
"9026","Austria",20-03-11,0
"9027","Azerbaijan",20-03-11,0
"9028","Bahamas",20-03-11,0
"9029","Bahrain",20-03-11,0
"9030","Bangladesh",20-03-11,0
"9031","Barbados",20-03-11,0
"9032","Belarus",20-03-11,0
"9033","Belgium",20-03-11,3
"9034","Belize",20-03-11,0
"9035","Benin",20-03-11,0
"9036","Bhutan",20-03-11,0
"9037","Bolivia",20-03-11,0
"9038","Bosnia and Herzegovina",20-03-11,0
"9039","Botswana",20-03-11,0
"9040","Brazil",20-03-11,0
"9041","Brunei",20-03-11,0
"9042","Bulgaria",20-03-11,1
"9043","Burkina Faso",20-03-11,0
"9044","Burma",20-03-11,0
"9045","Burundi",20-03-11,0
"9046","Cabo Verde",20-03-11,0
"9047","Cambodia",20-03-11,0
"9048","Cameroon",20-03-11,0
"9049","Canada",20-03-11,1
"9050","Central African Republic",20-03-11,0
"9051","Chad",20-03-11,0
"9052","Chile",20-03-11,0
"9053","China",20-03-11,3161
"9054","Colombia",20-03-11,0
"9055","Congo (Brazzaville)",20-03-11,0
"9056","Congo (Kinshasa)",20-03-11,0
"9057","Costa Rica",20-03-11,0
"9058","Cote d'Ivoire",20-03-11,0
"9059","Croatia",20-03-11,0
"9060","Cuba",20-03-11,0
"9061","Cyprus",20-03-11,0
"9062","Czechia",20-03-11,0
"9063","Denmark",20-03-11,0
"9064","Diamond Princess",20-03-11,7
"9065","Djibouti",20-03-11,0
"9066","Dominica",20-03-11,0
"9067","Dominican Republic",20-03-11,0
"9068","Ecuador",20-03-11,0
"9069","Egypt",20-03-11,1
"9070","El Salvador",20-03-11,0
"9071","Equatorial Guinea",20-03-11,0
"9072","Eritrea",20-03-11,0
"9073","Estonia",20-03-11,0
"9074","Eswatini",20-03-11,0
"9075","Ethiopia",20-03-11,0
"9076","Fiji",20-03-11,0
"9077","Finland",20-03-11,0
"9078","France",20-03-11,48
"9079","Gabon",20-03-11,0
"9080","Gambia",20-03-11,0
"9081","Georgia",20-03-11,0
"9082","Germany",20-03-11,3
"9083","Ghana",20-03-11,0
"9084","Greece",20-03-11,1
"9085","Grenada",20-03-11,0
"9086","Guatemala",20-03-11,0
"9087","Guinea",20-03-11,0
"9088","Guinea-Bissau",20-03-11,0
"9089","Guyana",20-03-11,0
"9090","Haiti",20-03-11,0
"9091","Holy See",20-03-11,0
"9092","Honduras",20-03-11,0
"9093","Hungary",20-03-11,0
"9094","Iceland",20-03-11,0
"9095","India",20-03-11,1
"9096","Indonesia",20-03-11,1
"9097","Iran",20-03-11,354
"9098","Iraq",20-03-11,7
"9099","Ireland",20-03-11,1
"9100","Israel",20-03-11,0
"9101","Italy",20-03-11,827
"9102","Jamaica",20-03-11,0
"9103","Japan",20-03-11,15
"9104","Jordan",20-03-11,0
"9105","Kazakhstan",20-03-11,0
"9106","Kenya",20-03-11,0
"9107","Korea, South",20-03-11,60
"9108","Kosovo",20-03-11,0
"9109","Kuwait",20-03-11,0
"9110","Kyrgyzstan",20-03-11,0
"9111","Laos",20-03-11,0
"9112","Latvia",20-03-11,0
"9113","Lebanon",20-03-11,3
"9114","Liberia",20-03-11,0
"9115","Libya",20-03-11,0
"9116","Liechtenstein",20-03-11,0
"9117","Lithuania",20-03-11,0
"9118","Luxembourg",20-03-11,0
"9119","Madagascar",20-03-11,0
"9120","Malawi",20-03-11,0
"9121","Malaysia",20-03-11,0
"9122","Maldives",20-03-11,0
"9123","Mali",20-03-11,0
"9124","Malta",20-03-11,0
"9125","Mauritania",20-03-11,0
"9126","Mauritius",20-03-11,0
"9127","Mexico",20-03-11,0
"9128","Moldova",20-03-11,0
"9129","Monaco",20-03-11,0
"9130","Mongolia",20-03-11,0
"9131","Montenegro",20-03-11,0
"9132","Morocco",20-03-11,1
"9133","Mozambique",20-03-11,0
"9134","MS Zaandam",20-03-11,0
"9135","Namibia",20-03-11,0
"9136","Nepal",20-03-11,0
"9137","Netherlands",20-03-11,5
"9138","New Zealand",20-03-11,0
"9139","Nicaragua",20-03-11,0
"9140","Niger",20-03-11,0
"9141","Nigeria",20-03-11,0
"9142","North Macedonia",20-03-11,0
"9143","Norway",20-03-11,0
"9144","Oman",20-03-11,0
"9145","Pakistan",20-03-11,0
"9146","Panama",20-03-11,1
"9147","Papua New Guinea",20-03-11,0
"9148","Paraguay",20-03-11,0
"9149","Peru",20-03-11,0
"9150","Philippines",20-03-11,1
"9151","Poland",20-03-11,0
"9152","Portugal",20-03-11,0
"9153","Qatar",20-03-11,0
"9154","Romania",20-03-11,0
"9155","Russia",20-03-11,0
"9156","Rwanda",20-03-11,0
"9157","Saint Kitts and Nevis",20-03-11,0
"9158","Saint Lucia",20-03-11,0
"9159","Saint Vincent and the Grenadines",20-03-11,0
"9160","San Marino",20-03-11,2
"9161","Sao Tome and Principe",20-03-11,0
"9162","Saudi Arabia",20-03-11,0
"9163","Senegal",20-03-11,0
"9164","Serbia",20-03-11,0
"9165","Seychelles",20-03-11,0
"9166","Sierra Leone",20-03-11,0
"9167","Singapore",20-03-11,0
"9168","Slovakia",20-03-11,0
"9169","Slovenia",20-03-11,0
"9170","Somalia",20-03-11,0
"9171","South Africa",20-03-11,0
"9172","South Sudan",20-03-11,0
"9173","Spain",20-03-11,54
"9174","Sri Lanka",20-03-11,0
"9175","Sudan",20-03-11,0
"9176","Suriname",20-03-11,0
"9177","Sweden",20-03-11,1
"9178","Switzerland",20-03-11,4
"9179","Syria",20-03-11,0
"9180","Taiwan",20-03-11,1
"9181","Tanzania",20-03-11,0
"9182","Thailand",20-03-11,1
"9183","Timor-Leste",20-03-11,0
"9184","Togo",20-03-11,0
"9185","Trinidad and Tobago",20-03-11,0
"9186","Tunisia",20-03-11,0
"9187","Turkey",20-03-11,0
"9188","Uganda",20-03-11,0
"9189","Ukraine",20-03-11,0
"9190","United Arab Emirates",20-03-11,0
"9191","United Kingdom",20-03-11,8
"9192","Uruguay",20-03-11,0
"9193","USA",20-03-11,36
"9194","Uzbekistan",20-03-11,0
"9195","Venezuela",20-03-11,0
"9196","Vietnam",20-03-11,0
"9197","West Bank and Gaza",20-03-11,0
"9198","Western Sahara",20-03-11,0
"9199","Zambia",20-03-11,0
"9200","Zimbabwe",20-03-11,0
"9201","Afghanistan",20-03-12,0
"9202","Albania",20-03-12,1
"9203","Algeria",20-03-12,1
"9204","Andorra",20-03-12,0
"9205","Angola",20-03-12,0
"9206","Antigua and Barbuda",20-03-12,0
"9207","Argentina",20-03-12,1
"9208","Armenia",20-03-12,0
"9209","Australia",20-03-12,3
"9210","Austria",20-03-12,1
"9211","Azerbaijan",20-03-12,0
"9212","Bahamas",20-03-12,0
"9213","Bahrain",20-03-12,0
"9214","Bangladesh",20-03-12,0
"9215","Barbados",20-03-12,0
"9216","Belarus",20-03-12,0
"9217","Belgium",20-03-12,3
"9218","Belize",20-03-12,0
"9219","Benin",20-03-12,0
"9220","Bhutan",20-03-12,0
"9221","Bolivia",20-03-12,0
"9222","Bosnia and Herzegovina",20-03-12,0
"9223","Botswana",20-03-12,0
"9224","Brazil",20-03-12,0
"9225","Brunei",20-03-12,0
"9226","Bulgaria",20-03-12,1
"9227","Burkina Faso",20-03-12,0
"9228","Burma",20-03-12,0
"9229","Burundi",20-03-12,0
"9230","Cabo Verde",20-03-12,0
"9231","Cambodia",20-03-12,0
"9232","Cameroon",20-03-12,0
"9233","Canada",20-03-12,1
"9234","Central African Republic",20-03-12,0
"9235","Chad",20-03-12,0
"9236","Chile",20-03-12,0
"9237","China",20-03-12,3172
"9238","Colombia",20-03-12,0
"9239","Congo (Brazzaville)",20-03-12,0
"9240","Congo (Kinshasa)",20-03-12,0
"9241","Costa Rica",20-03-12,0
"9242","Cote d'Ivoire",20-03-12,0
"9243","Croatia",20-03-12,0
"9244","Cuba",20-03-12,0
"9245","Cyprus",20-03-12,0
"9246","Czechia",20-03-12,0
"9247","Denmark",20-03-12,0
"9248","Diamond Princess",20-03-12,7
"9249","Djibouti",20-03-12,0
"9250","Dominica",20-03-12,0
"9251","Dominican Republic",20-03-12,0
"9252","Ecuador",20-03-12,0
"9253","Egypt",20-03-12,1
"9254","El Salvador",20-03-12,0
"9255","Equatorial Guinea",20-03-12,0
"9256","Eritrea",20-03-12,0
"9257","Estonia",20-03-12,0
"9258","Eswatini",20-03-12,0
"9259","Ethiopia",20-03-12,0
"9260","Fiji",20-03-12,0
"9261","Finland",20-03-12,0
"9262","France",20-03-12,48
"9263","Gabon",20-03-12,0
"9264","Gambia",20-03-12,0
"9265","Georgia",20-03-12,0
"9266","Germany",20-03-12,3
"9267","Ghana",20-03-12,0
"9268","Greece",20-03-12,1
"9269","Grenada",20-03-12,0
"9270","Guatemala",20-03-12,0
"9271","Guinea",20-03-12,0
"9272","Guinea-Bissau",20-03-12,0
"9273","Guyana",20-03-12,1
"9274","Haiti",20-03-12,0
"9275","Holy See",20-03-12,0
"9276","Honduras",20-03-12,0
"9277","Hungary",20-03-12,0
"9278","Iceland",20-03-12,0
"9279","India",20-03-12,1
"9280","Indonesia",20-03-12,1
"9281","Iran",20-03-12,429
"9282","Iraq",20-03-12,8
"9283","Ireland",20-03-12,1
"9284","Israel",20-03-12,0
"9285","Italy",20-03-12,827
"9286","Jamaica",20-03-12,0
"9287","Japan",20-03-12,16
"9288","Jordan",20-03-12,0
"9289","Kazakhstan",20-03-12,0
"9290","Kenya",20-03-12,0
"9291","Korea, South",20-03-12,66
"9292","Kosovo",20-03-12,0
"9293","Kuwait",20-03-12,0
"9294","Kyrgyzstan",20-03-12,0
"9295","Laos",20-03-12,0
"9296","Latvia",20-03-12,0
"9297","Lebanon",20-03-12,3
"9298","Liberia",20-03-12,0
"9299","Libya",20-03-12,0
"9300","Liechtenstein",20-03-12,0
"9301","Lithuania",20-03-12,0
"9302","Luxembourg",20-03-12,0
"9303","Madagascar",20-03-12,0
"9304","Malawi",20-03-12,0
"9305","Malaysia",20-03-12,0
"9306","Maldives",20-03-12,0
"9307","Mali",20-03-12,0
"9308","Malta",20-03-12,0
"9309","Mauritania",20-03-12,0
"9310","Mauritius",20-03-12,0
"9311","Mexico",20-03-12,0
"9312","Moldova",20-03-12,0
"9313","Monaco",20-03-12,0
"9314","Mongolia",20-03-12,0
"9315","Montenegro",20-03-12,0
"9316","Morocco",20-03-12,1
"9317","Mozambique",20-03-12,0
"9318","MS Zaandam",20-03-12,0
"9319","Namibia",20-03-12,0
"9320","Nepal",20-03-12,0
"9321","Netherlands",20-03-12,5
"9322","New Zealand",20-03-12,0
"9323","Nicaragua",20-03-12,0
"9324","Niger",20-03-12,0
"9325","Nigeria",20-03-12,0
