"","region","date","cases"
"7450","Dominica",20-03-02,0
"7451","Dominican Republic",20-03-02,0
"7452","Ecuador",20-03-02,0
"7453","Egypt",20-03-02,1
"7454","El Salvador",20-03-02,0
"7455","Equatorial Guinea",20-03-02,0
"7456","Eritrea",20-03-02,0
"7457","Estonia",20-03-02,0
"7458","Eswatini",20-03-02,0
"7459","Ethiopia",20-03-02,0
"7460","Fiji",20-03-02,0
"7461","Finland",20-03-02,1
"7462","France",20-03-02,12
"7463","Gabon",20-03-02,0
"7464","Gambia",20-03-02,0
"7465","Georgia",20-03-02,0
"7466","Germany",20-03-02,16
"7467","Ghana",20-03-02,0
"7468","Greece",20-03-02,0
"7469","Grenada",20-03-02,0
"7470","Guatemala",20-03-02,0
"7471","Guinea",20-03-02,0
"7472","Guinea-Bissau",20-03-02,0
"7473","Guyana",20-03-02,0
"7474","Haiti",20-03-02,0
"7475","Holy See",20-03-02,0
"7476","Honduras",20-03-02,0
"7477","Hungary",20-03-02,0
"7478","Iceland",20-03-02,0
"7479","India",20-03-02,3
"7480","Indonesia",20-03-02,0
"7481","Iran",20-03-02,291
"7482","Iraq",20-03-02,0
"7483","Ireland",20-03-02,0
"7484","Israel",20-03-02,1
"7485","Italy",20-03-02,149
"7486","Jamaica",20-03-02,0
"7487","Japan",20-03-02,32
"7488","Jordan",20-03-02,0
"7489","Kazakhstan",20-03-02,0
"7490","Kenya",20-03-02,0
"7491","Korea, South",20-03-02,30
"7492","Kosovo",20-03-02,0
"7493","Kuwait",20-03-02,0
"7494","Kyrgyzstan",20-03-02,0
"7495","Laos",20-03-02,0
"7496","Latvia",20-03-02,0
"7497","Lebanon",20-03-02,0
"7498","Liberia",20-03-02,0
"7499","Libya",20-03-02,0
"7500","Liechtenstein",20-03-02,0
"7501","Lithuania",20-03-02,0
"7502","Luxembourg",20-03-02,0
"7503","Madagascar",20-03-02,0
"7504","Malawi",20-03-02,0
"7505","Malaysia",20-03-02,18
"7506","Maldives",20-03-02,0
"7507","Mali",20-03-02,0
"7508","Malta",20-03-02,0
"7509","Mauritania",20-03-02,0
"7510","Mauritius",20-03-02,0
"7511","Mexico",20-03-02,0
"7512","Moldova",20-03-02,0
"7513","Monaco",20-03-02,0
"7514","Mongolia",20-03-02,0
"7515","Montenegro",20-03-02,0
"7516","Morocco",20-03-02,0
"7517","Mozambique",20-03-02,0
"7518","MS Zaandam",20-03-02,0
"7519","Namibia",20-03-02,0
"7520","Nepal",20-03-02,1
"7521","Netherlands",20-03-02,0
"7522","New Zealand",20-03-02,0
"7523","Nicaragua",20-03-02,0
"7524","Niger",20-03-02,0
"7525","Nigeria",20-03-02,0
"7526","North Macedonia",20-03-02,0
"7527","Norway",20-03-02,0
"7528","Oman",20-03-02,1
"7529","Pakistan",20-03-02,0
"7530","Panama",20-03-02,0
"7531","Papua New Guinea",20-03-02,0
"7532","Paraguay",20-03-02,0
"7533","Peru",20-03-02,0
"7534","Philippines",20-03-02,1
"7535","Poland",20-03-02,0
"7536","Portugal",20-03-02,0
"7537","Qatar",20-03-02,0
"7538","Romania",20-03-02,0
"7539","Russia",20-03-02,2
"7540","Rwanda",20-03-02,0
"7541","Saint Kitts and Nevis",20-03-02,0
"7542","Saint Lucia",20-03-02,0
"7543","Saint Vincent and the Grenadines",20-03-02,0
"7544","San Marino",20-03-02,0
"7545","Sao Tome and Principe",20-03-02,0
"7546","Saudi Arabia",20-03-02,0
"7547","Senegal",20-03-02,0
"7548","Serbia",20-03-02,0
"7549","Seychelles",20-03-02,0
"7550","Sierra Leone",20-03-02,0
"7551","Singapore",20-03-02,78
"7552","Slovakia",20-03-02,0
"7553","Slovenia",20-03-02,0
"7554","Somalia",20-03-02,0
"7555","South Africa",20-03-02,0
"7556","South Sudan",20-03-02,0
"7557","Spain",20-03-02,2
"7558","Sri Lanka",20-03-02,1
"7559","Sudan",20-03-02,0
"7560","Suriname",20-03-02,0
"7561","Sweden",20-03-02,0
"7562","Switzerland",20-03-02,0
"7563","Syria",20-03-02,0
"7564","Taiwan",20-03-02,12
"7565","Tanzania",20-03-02,0
"7566","Thailand",20-03-02,31
"7567","Timor-Leste",20-03-02,0
"7568","Togo",20-03-02,0
"7569","Trinidad and Tobago",20-03-02,0
"7570","Tunisia",20-03-02,0
"7571","Turkey",20-03-02,0
"7572","Uganda",20-03-02,0
"7573","Ukraine",20-03-02,0
"7574","United Arab Emirates",20-03-02,5
"7575","United Kingdom",20-03-02,8
"7576","Uruguay",20-03-02,0
"7577","USA",20-03-02,7
"7578","Uzbekistan",20-03-02,0
"7579","Venezuela",20-03-02,0
"7580","Vietnam",20-03-02,16
"7581","West Bank and Gaza",20-03-02,0
"7582","Western Sahara",20-03-02,0
"7583","Yemen",20-03-02,0
"7584","Zambia",20-03-02,0
"7585","Zimbabwe",20-03-02,0
"7586","Afghanistan",20-03-03,0
"7587","Albania",20-03-03,0
"7588","Algeria",20-03-03,0
"7589","Andorra",20-03-03,0
"7590","Angola",20-03-03,0
"7591","Antigua and Barbuda",20-03-03,0
"7592","Argentina",20-03-03,0
"7593","Armenia",20-03-03,0
"7594","Australia",20-03-03,11
"7595","Austria",20-03-03,0
"7596","Azerbaijan",20-03-03,0
"7597","Bahamas",20-03-03,0
"7598","Bahrain",20-03-03,0
"7599","Bangladesh",20-03-03,0
"7600","Barbados",20-03-03,0
"7601","Belarus",20-03-03,0
"7602","Belgium",20-03-03,1
"7603","Belize",20-03-03,0
"7604","Benin",20-03-03,0
"7605","Bhutan",20-03-03,0
"7606","Bolivia",20-03-03,0
"7607","Bosnia and Herzegovina",20-03-03,0
"7608","Botswana",20-03-03,0
"7609","Brazil",20-03-03,0
"7610","Brunei",20-03-03,0
"7611","Bulgaria",20-03-03,0
"7612","Burkina Faso",20-03-03,0
"7613","Burma",20-03-03,0
"7614","Burundi",20-03-03,0
"7615","Cabo Verde",20-03-03,0
"7616","Cambodia",20-03-03,1
"7617","Cameroon",20-03-03,0
"7618","Canada",20-03-03,6
"7619","Central African Republic",20-03-03,0
"7620","Chad",20-03-03,0
"7621","Chile",20-03-03,0
"7622","China",20-03-03,47450
"7623","Colombia",20-03-03,0
"7624","Congo (Brazzaville)",20-03-03,0
"7625","Congo (Kinshasa)",20-03-03,0
"7626","Costa Rica",20-03-03,0
"7627","Cote d'Ivoire",20-03-03,0
"7628","Croatia",20-03-03,0
"7629","Cuba",20-03-03,0
"7630","Cyprus",20-03-03,0
"7631","Czechia",20-03-03,0
"7632","Denmark",20-03-03,0
"7633","Diamond Princess",20-03-03,10
"7634","Djibouti",20-03-03,0
"7635","Dominica",20-03-03,0
"7636","Dominican Republic",20-03-03,0
"7637","Ecuador",20-03-03,0
"7638","Egypt",20-03-03,1
"7639","El Salvador",20-03-03,0
"7640","Equatorial Guinea",20-03-03,0
"7641","Eritrea",20-03-03,0
"7642","Estonia",20-03-03,0
"7643","Eswatini",20-03-03,0
"7644","Ethiopia",20-03-03,0
"7645","Fiji",20-03-03,0
"7646","Finland",20-03-03,1
"7647","France",20-03-03,12
"7648","Gabon",20-03-03,0
"7649","Gambia",20-03-03,0
"7650","Georgia",20-03-03,0
"7651","Germany",20-03-03,16
"7652","Ghana",20-03-03,0
"7653","Greece",20-03-03,0
"7654","Grenada",20-03-03,0
"7655","Guatemala",20-03-03,0
"7656","Guinea",20-03-03,0
"7657","Guinea-Bissau",20-03-03,0
"7658","Guyana",20-03-03,0
"7659","Haiti",20-03-03,0
"7660","Holy See",20-03-03,0
"7661","Honduras",20-03-03,0
"7662","Hungary",20-03-03,0
"7663","Iceland",20-03-03,0
"7664","India",20-03-03,3
"7665","Indonesia",20-03-03,0
"7666","Iran",20-03-03,291
"7667","Iraq",20-03-03,0
"7668","Ireland",20-03-03,0
"7669","Israel",20-03-03,1
"7670","Italy",20-03-03,160
"7671","Jamaica",20-03-03,0
"7672","Japan",20-03-03,43
"7673","Jordan",20-03-03,0
"7674","Kazakhstan",20-03-03,0
"7675","Kenya",20-03-03,0
"7676","Korea, South",20-03-03,30
"7677","Kosovo",20-03-03,0
"7678","Kuwait",20-03-03,0
"7679","Kyrgyzstan",20-03-03,0
"7680","Laos",20-03-03,0
"7681","Latvia",20-03-03,0
"7682","Lebanon",20-03-03,0
"7683","Liberia",20-03-03,0
"7684","Libya",20-03-03,0
"7685","Liechtenstein",20-03-03,0
"7686","Lithuania",20-03-03,0
"7687","Luxembourg",20-03-03,0
"7688","Madagascar",20-03-03,0
"7689","Malawi",20-03-03,0
"7690","Malaysia",20-03-03,22
"7691","Maldives",20-03-03,0
"7692","Mali",20-03-03,0
"7693","Malta",20-03-03,0
"7694","Mauritania",20-03-03,0
"7695","Mauritius",20-03-03,0
"7696","Mexico",20-03-03,1
"7697","Moldova",20-03-03,0
"7698","Monaco",20-03-03,0
"7699","Mongolia",20-03-03,0
"7700","Montenegro",20-03-03,0
"7701","Morocco",20-03-03,0
"7702","Mozambique",20-03-03,0
"7703","MS Zaandam",20-03-03,0
"7704","Namibia",20-03-03,0
"7705","Nepal",20-03-03,1
"7706","Netherlands",20-03-03,0
"7707","New Zealand",20-03-03,0
"7708","Nicaragua",20-03-03,0
"7709","Niger",20-03-03,0
"7710","Nigeria",20-03-03,0
"7711","North Macedonia",20-03-03,0
"7712","Norway",20-03-03,0
"7713","Oman",20-03-03,2
"7714","Pakistan",20-03-03,0
"7715","Panama",20-03-03,0
"7716","Papua New Guinea",20-03-03,0
"7717","Paraguay",20-03-03,0
"7718","Peru",20-03-03,0
"7719","Philippines",20-03-03,1
"7720","Poland",20-03-03,0
"7721","Portugal",20-03-03,0
"7722","Qatar",20-03-03,0
"7723","Romania",20-03-03,0
"7724","Russia",20-03-03,2
"7725","Rwanda",20-03-03,0
"7726","Saint Kitts and Nevis",20-03-03,0
"7727","Saint Lucia",20-03-03,0
"7728","Saint Vincent and the Grenadines",20-03-03,0
"7729","San Marino",20-03-03,0
"7730","Sao Tome and Principe",20-03-03,0
"7731","Saudi Arabia",20-03-03,0
"7732","Senegal",20-03-03,0
"7733","Serbia",20-03-03,0
"7734","Seychelles",20-03-03,0
"7735","Sierra Leone",20-03-03,0
"7736","Singapore",20-03-03,78
"7737","Slovakia",20-03-03,0
"7738","Slovenia",20-03-03,0
"7739","Somalia",20-03-03,0
"7740","South Africa",20-03-03,0
"7741","South Sudan",20-03-03,0
"7742","Spain",20-03-03,2
"7743","Sri Lanka",20-03-03,1
"7744","Sudan",20-03-03,0
"7745","Suriname",20-03-03,0
"7746","Sweden",20-03-03,0
"7747","Switzerland",20-03-03,2
"7748","Syria",20-03-03,0
"7749","Taiwan",20-03-03,12
"7750","Tanzania",20-03-03,0
"7751","Thailand",20-03-03,31
"7752","Timor-Leste",20-03-03,0
"7753","Togo",20-03-03,0
"7754","Trinidad and Tobago",20-03-03,0
"7755","Tunisia",20-03-03,0
"7756","Turkey",20-03-03,0
"7757","Uganda",20-03-03,0
"7758","Ukraine",20-03-03,0
"7759","United Arab Emirates",20-03-03,5
"7760","United Kingdom",20-03-03,8
"7761","Uruguay",20-03-03,0
"7762","USA",20-03-03,7
"7763","Uzbekistan",20-03-03,0
"7764","Venezuela",20-03-03,0
"7765","Vietnam",20-03-03,16
"7766","West Bank and Gaza",20-03-03,0
"7767","Western Sahara",20-03-03,0
"7768","Yemen",20-03-03,0
"7769","Zambia",20-03-03,0
"7770","Zimbabwe",20-03-03,0
"7771","Afghanistan",20-03-04,0
"7772","Albania",20-03-04,0
"7773","Algeria",20-03-04,0
"7774","Andorra",20-03-04,0
"7775","Angola",20-03-04,0
"7776","Antigua and Barbuda",20-03-04,0
"7777","Argentina",20-03-04,0
"7778","Armenia",20-03-04,0
"7779","Australia",20-03-04,11
"7780","Austria",20-03-04,0
"7781","Azerbaijan",20-03-04,0
"7782","Bahamas",20-03-04,0
"7783","Bahrain",20-03-04,0
"7784","Bangladesh",20-03-04,0
"7785","Barbados",20-03-04,0
"7786","Belarus",20-03-04,0
"7787","Belgium",20-03-04,1
"7788","Belize",20-03-04,0
"7789","Benin",20-03-04,0
"7790","Bhutan",20-03-04,0
"7791","Bolivia",20-03-04,0
"7792","Bosnia and Herzegovina",20-03-04,0
"7793","Botswana",20-03-04,0
"7794","Brazil",20-03-04,0
"7795","Brunei",20-03-04,0
"7796","Bulgaria",20-03-04,0
"7797","Burkina Faso",20-03-04,0
"7798","Burma",20-03-04,0
"7799","Burundi",20-03-04,0
"7800","Cabo Verde",20-03-04,0
"7801","Cambodia",20-03-04,1
"7802","Cameroon",20-03-04,0
"7803","Canada",20-03-04,6
"7804","Central African Republic",20-03-04,0
"7805","Chad",20-03-04,0
"7806","Chile",20-03-04,0
"7807","China",20-03-04,50001
"7808","Colombia",20-03-04,0
"7809","Congo (Brazzaville)",20-03-04,0
"7810","Congo (Kinshasa)",20-03-04,0
"7811","Costa Rica",20-03-04,0
"7812","Cote d'Ivoire",20-03-04,0
"7813","Croatia",20-03-04,0
"7814","Cuba",20-03-04,0
"7815","Cyprus",20-03-04,0
"7816","Czechia",20-03-04,0
"7817","Denmark",20-03-04,0
"7818","Diamond Princess",20-03-04,10
"7819","Djibouti",20-03-04,0
"7820","Dominica",20-03-04,0
"7821","Dominican Republic",20-03-04,0
"7822","Ecuador",20-03-04,0
"7823","Egypt",20-03-04,1
"7824","El Salvador",20-03-04,0
"7825","Equatorial Guinea",20-03-04,0
"7826","Eritrea",20-03-04,0
"7827","Estonia",20-03-04,0
"7828","Eswatini",20-03-04,0
"7829","Ethiopia",20-03-04,0
"7830","Fiji",20-03-04,0
"7831","Finland",20-03-04,1
"7832","France",20-03-04,12
"7833","Gabon",20-03-04,0
"7834","Gambia",20-03-04,0
"7835","Georgia",20-03-04,0
"7836","Germany",20-03-04,16
"7837","Ghana",20-03-04,0
"7838","Greece",20-03-04,0
"7839","Grenada",20-03-04,0
"7840","Guatemala",20-03-04,0
"7841","Guinea",20-03-04,0
"7842","Guinea-Bissau",20-03-04,0
"7843","Guyana",20-03-04,0
"7844","Haiti",20-03-04,0
"7845","Holy See",20-03-04,0
"7846","Honduras",20-03-04,0
"7847","Hungary",20-03-04,0
"7848","Iceland",20-03-04,0
"7849","India",20-03-04,3
"7850","Indonesia",20-03-04,0
"7851","Iran",20-03-04,552
"7852","Iraq",20-03-04,0
"7853","Ireland",20-03-04,0
"7854","Israel",20-03-04,1
"7855","Italy",20-03-04,276
"7856","Jamaica",20-03-04,0
"7857","Japan",20-03-04,43
"7858","Jordan",20-03-04,0
"7859","Kazakhstan",20-03-04,0
"7860","Kenya",20-03-04,0
"7861","Korea, South",20-03-04,41
"7862","Kosovo",20-03-04,0
"7863","Kuwait",20-03-04,0
"7864","Kyrgyzstan",20-03-04,0
"7865","Laos",20-03-04,0
"7866","Latvia",20-03-04,0
"7867","Lebanon",20-03-04,1
"7868","Liberia",20-03-04,0
"7869","Libya",20-03-04,0
"7870","Liechtenstein",20-03-04,0
"7871","Lithuania",20-03-04,0
"7872","Luxembourg",20-03-04,0
"7873","Madagascar",20-03-04,0
"7874","Malawi",20-03-04,0
"7875","Malaysia",20-03-04,22
"7876","Maldives",20-03-04,0
"7877","Mali",20-03-04,0
"7878","Malta",20-03-04,0
"7879","Mauritania",20-03-04,0
"7880","Mauritius",20-03-04,0
"7881","Mexico",20-03-04,1
"7882","Moldova",20-03-04,0
"7883","Monaco",20-03-04,0
"7884","Mongolia",20-03-04,0
"7885","Montenegro",20-03-04,0
"7886","Morocco",20-03-04,0
"7887","Mozambique",20-03-04,0
"7888","MS Zaandam",20-03-04,0
"7889","Namibia",20-03-04,0
"7890","Nepal",20-03-04,1
"7891","Netherlands",20-03-04,0
"7892","New Zealand",20-03-04,0
"7893","Nicaragua",20-03-04,0
"7894","Niger",20-03-04,0
"7895","Nigeria",20-03-04,0
"7896","North Macedonia",20-03-04,0
"7897","Norway",20-03-04,0
"7898","Oman",20-03-04,2
"7899","Pakistan",20-03-04,0
"7900","Panama",20-03-04,0
"7901","Papua New Guinea",20-03-04,0
"7902","Paraguay",20-03-04,0
"7903","Peru",20-03-04,0
"7904","Philippines",20-03-04,1
"7905","Poland",20-03-04,0
"7906","Portugal",20-03-04,0
"7907","Qatar",20-03-04,0
"7908","Romania",20-03-04,1
"7909","Russia",20-03-04,2
"7910","Rwanda",20-03-04,0
"7911","Saint Kitts and Nevis",20-03-04,0
"7912","Saint Lucia",20-03-04,0
"7913","Saint Vincent and the Grenadines",20-03-04,0
"7914","San Marino",20-03-04,0
"7915","Sao Tome and Principe",20-03-04,0
"7916","Saudi Arabia",20-03-04,0
"7917","Senegal",20-03-04,0
"7918","Serbia",20-03-04,0
"7919","Seychelles",20-03-04,0
"7920","Sierra Leone",20-03-04,0
"7921","Singapore",20-03-04,78
"7922","Slovakia",20-03-04,0
"7923","Slovenia",20-03-04,0
"7924","Somalia",20-03-04,0
"7925","South Africa",20-03-04,0
"7926","South Sudan",20-03-04,0
"7927","Spain",20-03-04,2
"7928","Sri Lanka",20-03-04,1
"7929","Sudan",20-03-04,0
"7930","Suriname",20-03-04,0
"7931","Sweden",20-03-04,0
"7932","Switzerland",20-03-04,3
"7933","Syria",20-03-04,0
"7934","Taiwan",20-03-04,12
"7935","Tanzania",20-03-04,0
"7936","Thailand",20-03-04,31
"7937","Timor-Leste",20-03-04,0
"7938","Togo",20-03-04,0
"7939","Trinidad and Tobago",20-03-04,0
"7940","Tunisia",20-03-04,0
"7941","Turkey",20-03-04,0
"7942","Uganda",20-03-04,0
"7943","Ukraine",20-03-04,0
"7944","United Arab Emirates",20-03-04,5
"7945","United Kingdom",20-03-04,8
"7946","Uruguay",20-03-04,0
"7947","USA",20-03-04,7
"7948","Uzbekistan",20-03-04,0
"7949","Venezuela",20-03-04,0
"7950","Vietnam",20-03-04,16
"7951","West Bank and Gaza",20-03-04,0
"7952","Western Sahara",20-03-04,0
"7953","Yemen",20-03-04,0
"7954","Zambia",20-03-04,0
"7955","Zimbabwe",20-03-04,0
"7956","Afghanistan",20-03-05,0
"7957","Albania",20-03-05,0
"7958","Algeria",20-03-05,0
"7959","Andorra",20-03-05,0
"7960","Angola",20-03-05,0
"7961","Antigua and Barbuda",20-03-05,0
"7962","Argentina",20-03-05,0
"7963","Armenia",20-03-05,0
"7964","Australia",20-03-05,21
"7965","Austria",20-03-05,0
"7966","Azerbaijan",20-03-05,0
"7967","Bahamas",20-03-05,0
"7968","Bahrain",20-03-05,0
"7969","Bangladesh",20-03-05,0
"7970","Barbados",20-03-05,0
"7971","Belarus",20-03-05,0
"7972","Belgium",20-03-05,1
"7973","Belize",20-03-05,0
"7974","Benin",20-03-05,0
"7975","Bhutan",20-03-05,0
"7976","Bolivia",20-03-05,0
"7977","Bosnia and Herzegovina",20-03-05,0
"7978","Botswana",20-03-05,0
"7979","Brazil",20-03-05,0
"7980","Brunei",20-03-05,0
"7981","Bulgaria",20-03-05,0
"7982","Burkina Faso",20-03-05,0
"7983","Burma",20-03-05,0
"7984","Burundi",20-03-05,0
"7985","Cabo Verde",20-03-05,0
"7986","Cambodia",20-03-05,1
"7987","Cameroon",20-03-05,0
"7988","Canada",20-03-05,6
"7989","Central African Republic",20-03-05,0
"7990","Chad",20-03-05,0
"7991","Chile",20-03-05,0
"7992","China",20-03-05,52292
"7993","Colombia",20-03-05,0
"7994","Congo (Brazzaville)",20-03-05,0
"7995","Congo (Kinshasa)",20-03-05,0
"7996","Costa Rica",20-03-05,0
"7997","Cote d'Ivoire",20-03-05,0
"7998","Croatia",20-03-05,0
"7999","Cuba",20-03-05,0
"8000","Cyprus",20-03-05,0
"8001","Czechia",20-03-05,0
"8002","Denmark",20-03-05,0
"8003","Diamond Princess",20-03-05,10
"8004","Djibouti",20-03-05,0
"8005","Dominica",20-03-05,0
"8006","Dominican Republic",20-03-05,0
"8007","Ecuador",20-03-05,0
"8008","Egypt",20-03-05,1
"8009","El Salvador",20-03-05,0
"8010","Equatorial Guinea",20-03-05,0
"8011","Eritrea",20-03-05,0
"8012","Estonia",20-03-05,0
"8013","Eswatini",20-03-05,0
"8014","Ethiopia",20-03-05,0
"8015","Fiji",20-03-05,0
"8016","Finland",20-03-05,1
"8017","France",20-03-05,12
"8018","Gabon",20-03-05,0
"8019","Gambia",20-03-05,0
"8020","Georgia",20-03-05,0
"8021","Germany",20-03-05,16
"8022","Ghana",20-03-05,0
"8023","Greece",20-03-05,0
"8024","Grenada",20-03-05,0
"8025","Guatemala",20-03-05,0
"8026","Guinea",20-03-05,0
"8027","Guinea-Bissau",20-03-05,0
"8028","Guyana",20-03-05,0
"8029","Haiti",20-03-05,0
"8030","Holy See",20-03-05,0
"8031","Honduras",20-03-05,0
"8032","Hungary",20-03-05,0
"8033","Iceland",20-03-05,0
"8034","India",20-03-05,3
"8035","Indonesia",20-03-05,0
"8036","Iran",20-03-05,739
"8037","Iraq",20-03-05,0
"8038","Ireland",20-03-05,0
"8039","Israel",20-03-05,1
"8040","Italy",20-03-05,414
"8041","Jamaica",20-03-05,0
"8042","Japan",20-03-05,43
"8043","Jordan",20-03-05,0
"8044","Kazakhstan",20-03-05,0
"8045","Kenya",20-03-05,0
"8046","Korea, South",20-03-05,41
"8047","Kosovo",20-03-05,0
"8048","Kuwait",20-03-05,0
"8049","Kyrgyzstan",20-03-05,0
"8050","Laos",20-03-05,0
"8051","Latvia",20-03-05,0
"8052","Lebanon",20-03-05,1
"8053","Liberia",20-03-05,0
"8054","Libya",20-03-05,0
"8055","Liechtenstein",20-03-05,0
"8056","Lithuania",20-03-05,0
"8057","Luxembourg",20-03-05,0
"8058","Madagascar",20-03-05,0
"8059","Malawi",20-03-05,0
"8060","Malaysia",20-03-05,22
"8061","Maldives",20-03-05,0
"8062","Mali",20-03-05,0
"8063","Malta",20-03-05,0
"8064","Mauritania",20-03-05,0
"8065","Mauritius",20-03-05,0
"8066","Mexico",20-03-05,1
"8067","Moldova",20-03-05,0
"8068","Monaco",20-03-05,0
"8069","Mongolia",20-03-05,0
"8070","Montenegro",20-03-05,0
"8071","Morocco",20-03-05,0
"8072","Mozambique",20-03-05,0
"8073","MS Zaandam",20-03-05,0
"8074","Namibia",20-03-05,0
"8075","Nepal",20-03-05,1
"8076","Netherlands",20-03-05,0
"8077","New Zealand",20-03-05,0
"8078","Nicaragua",20-03-05,0
"8079","Niger",20-03-05,0
"8080","Nigeria",20-03-05,0
"8081","North Macedonia",20-03-05,0
"8082","Norway",20-03-05,0
"8083","Oman",20-03-05,2
"8084","Pakistan",20-03-05,0
"8085","Panama",20-03-05,0
"8086","Papua New Guinea",20-03-05,0
"8087","Paraguay",20-03-05,0
"8088","Peru",20-03-05,0
"8089","Philippines",20-03-05,1
"8090","Poland",20-03-05,0
"8091","Portugal",20-03-05,0
"8092","Qatar",20-03-05,0
"8093","Romania",20-03-05,1
"8094","Russia",20-03-05,2
"8095","Rwanda",20-03-05,0
"8096","Saint Kitts and Nevis",20-03-05,0
"8097","Saint Lucia",20-03-05,0
"8098","Saint Vincent and the Grenadines",20-03-05,0
"8099","San Marino",20-03-05,0
"8100","Sao Tome and Principe",20-03-05,0
"8101","Saudi Arabia",20-03-05,0
"8102","Senegal",20-03-05,0
"8103","Serbia",20-03-05,0
"8104","Seychelles",20-03-05,0
"8105","Sierra Leone",20-03-05,0
"8106","Singapore",20-03-05,78
"8107","Slovakia",20-03-05,0
"8108","Slovenia",20-03-05,0
"8109","Somalia",20-03-05,0
"8110","South Africa",20-03-05,0
"8111","South Sudan",20-03-05,0
"8112","Spain",20-03-05,2
"8113","Sri Lanka",20-03-05,1
"8114","Sudan",20-03-05,0
"8115","Suriname",20-03-05,0
"8116","Sweden",20-03-05,0
"8117","Switzerland",20-03-05,3
"8118","Syria",20-03-05,0
"8119","Taiwan",20-03-05,12
"8120","Tanzania",20-03-05,0
"8121","Thailand",20-03-05,31
"8122","Timor-Leste",20-03-05,0
"8123","Togo",20-03-05,0
"8124","Trinidad and Tobago",20-03-05,0
"8125","Tunisia",20-03-05,0
"8126","Turkey",20-03-05,0
"8127","Uganda",20-03-05,0
"8128","Ukraine",20-03-05,0
"8129","United Arab Emirates",20-03-05,5
"8130","United Kingdom",20-03-05,8
"8131","Uruguay",20-03-05,0
"8132","USA",20-03-05,7
"8133","Uzbekistan",20-03-05,0
"8134","Venezuela",20-03-05,0
"8135","Vietnam",20-03-05,16
"8136","West Bank and Gaza",20-03-05,0
"8137","Western Sahara",20-03-05,0
"8138","Yemen",20-03-05,0
"8139","Zambia",20-03-05,0
"8140","Zimbabwe",20-03-05,0
"8141","Afghanistan",20-03-06,0
"8142","Albania",20-03-06,0
"8143","Algeria",20-03-06,0
"8144","Andorra",20-03-06,0
"8145","Angola",20-03-06,0
"8146","Antigua and Barbuda",20-03-06,0
"8147","Argentina",20-03-06,0
"8148","Armenia",20-03-06,0
"8149","Australia",20-03-06,21
"8150","Austria",20-03-06,0
"8151","Azerbaijan",20-03-06,0
"8152","Bahamas",20-03-06,0
"8153","Bahrain",20-03-06,4
"8154","Bangladesh",20-03-06,0
"8155","Barbados",20-03-06,0
"8156","Belarus",20-03-06,0
"8157","Belgium",20-03-06,1
"8158","Belize",20-03-06,0
"8159","Benin",20-03-06,0
"8160","Bhutan",20-03-06,0
"8161","Bolivia",20-03-06,0
"8162","Bosnia and Herzegovina",20-03-06,0
"8163","Botswana",20-03-06,0
"8164","Brazil",20-03-06,0
"8165","Brunei",20-03-06,0
"8166","Bulgaria",20-03-06,0
"8167","Burkina Faso",20-03-06,0
"8168","Burma",20-03-06,0
"8169","Burundi",20-03-06,0
"8170","Cabo Verde",20-03-06,0
"8171","Cambodia",20-03-06,1
"8172","Cameroon",20-03-06,0
"8173","Canada",20-03-06,6
"8174","Central African Republic",20-03-06,0
"8175","Chad",20-03-06,0
"8176","Chile",20-03-06,0
"8177","China",20-03-06,53944
"8178","Colombia",20-03-06,0
"8179","Congo (Brazzaville)",20-03-06,0
"8180","Congo (Kinshasa)",20-03-06,0
"8181","Costa Rica",20-03-06,0
"8182","Cote d'Ivoire",20-03-06,0
"8183","Croatia",20-03-06,0
"8184","Cuba",20-03-06,0
"8185","Cyprus",20-03-06,0
"8186","Czechia",20-03-06,0
"8187","Denmark",20-03-06,1
"8188","Diamond Princess",20-03-06,40
"8189","Djibouti",20-03-06,0
"8190","Dominica",20-03-06,0
"8191","Dominican Republic",20-03-06,0
"8192","Ecuador",20-03-06,0
"8193","Egypt",20-03-06,1
"8194","El Salvador",20-03-06,0
"8195","Equatorial Guinea",20-03-06,0
"8196","Eritrea",20-03-06,0
"8197","Estonia",20-03-06,0
"8198","Eswatini",20-03-06,0
"8199","Ethiopia",20-03-06,0
"8200","Fiji",20-03-06,0
"8201","Finland",20-03-06,1
"8202","France",20-03-06,12
"8203","Gabon",20-03-06,0
"8204","Gambia",20-03-06,0
"8205","Georgia",20-03-06,0
"8206","Germany",20-03-06,17
"8207","Ghana",20-03-06,0
"8208","Greece",20-03-06,0
"8209","Grenada",20-03-06,0
"8210","Guatemala",20-03-06,0
"8211","Guinea",20-03-06,0
"8212","Guinea-Bissau",20-03-06,0
"8213","Guyana",20-03-06,0
"8214","Haiti",20-03-06,0
"8215","Holy See",20-03-06,0
"8216","Honduras",20-03-06,0
"8217","Hungary",20-03-06,0
"8218","Iceland",20-03-06,0
"8219","India",20-03-06,3
"8220","Indonesia",20-03-06,0
"8221","Iran",20-03-06,913
"8222","Iraq",20-03-06,0
"8223","Ireland",20-03-06,0
"8224","Israel",20-03-06,2
"8225","Italy",20-03-06,523
"8226","Jamaica",20-03-06,0
"8227","Japan",20-03-06,46
"8228","Jordan",20-03-06,0
"8229","Kazakhstan",20-03-06,0
"8230","Kenya",20-03-06,0
"8231","Korea, South",20-03-06,135
"8232","Kosovo",20-03-06,0
